"SOLVEID","TRANSACTIONID","CLOSEID","ORGID","ORGNAME"
"10000002","EN20130312001","100001","202","昆明能讯"
"10000002","EN20130312002","100001","209","信息中心"
"10000002","EN20130312003","100001","209","信息中心"
"10000002","EN20130312004","100001","26","西双版纳供电局"
"10000002","EN20130312005","100001","26","西双版纳供电局"
"10000002","EN20130312006","100001","202","昆明能讯"
"10000002","EN20130312007","100001","203","远信科技"
"10000002","EN20130312008","100001","203","远信科技"
"10000002","EN20130312009","100001","203","远信科技"
"10000003","EN20130312010","100003","19","楚雄供电局"
"10000002","EN20130312011","100001","203","远信科技"
"10000002","EN20130312012","100001","203","远信科技"
"10000003","EN20130312013","100003","202","昆明能讯"
"10000003","EN20130312014","100001","121859","丽江供电局"
"10000002","EN20130312015","100001","202","昆明能讯"
"10000002","EN20130312016","100001","202","昆明能讯"
"10000002","EN20130312017","100001","12","云电同方"
"10000002","EN20130312018","100001","203","远信科技"
"10000003","EN20130312019","100003","21","红河供电局"
"10000004","EN20130312020","100005","202","昆明能讯"
"10000002","EN20130312021","100001","203","远信科技"
"10000002","EN20130312022","100001","203","远信科技"
"10000003","EN20130312023","100003","21","红河供电局"
"10000002","EN20130312024","100001","203","远信科技"
"10000002","EN20130312025","100001","203","远信科技"
"10000003","EN20130312026","100003","202","昆明能讯"
"10000002","EN20130312027","100001","12","云电同方"
"10000002","EN20130312028","100001","12","云电同方"
"10000002","EN20130312029","100001","203","远信科技"
"10000003","EN20130312030","100003","12","云电同方"
"10000002","EN20130312031","100001","400","昭通供电局"
"10000003","EN20130312032","100003","209","信息中心"
"10000002","EN20130312033","100001","21","红河供电局"
"10000002","EN20130312034","100001","203","远信科技"
"10000002","EN20130312035","100001","12","云电同方"
"10000002","EN20130312036","100001","209","信息中心"
"10000002","EN20130312037","100001","202","昆明能讯"
"10000002","EN20130312038","100001","209","信息中心"
"10000002","EN20130312039","100001","203","远信科技"
"10000002","EN20130312040","100001","203","远信科技"
"10000002","EN20130312041","100001","209","信息中心"
"10000002","EN20130312042","100001","12","云电同方"
"10000003","EN20130312043","100003","209","信息中心"
"10000002","EN20130312044","100001","203","远信科技"
"10000002","EN20130312045","100001","203","远信科技"
"10000002","EN20130312046","100001","203","远信科技"
"10000002","EN20130312047","100001","203","远信科技"
"10000002","EN20130312048","100001","202","昆明能讯"
"10000002","EN20130312049","100001","203","远信科技"
"10000002","EN20130312050","100001","203","远信科技"
"10000002","EN20130312051","100001","12","云电同方"
"10000002","EN20130312052","100003","80943","昆明供电局"
"10000002","EN20130312053","100001","203","远信科技"
"10000002","EN20130312054","100001","202","昆明能讯"
"10000002","EN20130312055","100001","202","昆明能讯"
"10000003","EN20130312056","100003","12","云电同方"
"10000002","EN20130312057","100001","80943","昆明供电局"
"10000002","EN20130312058","100003","80943","昆明供电局"
"10000002","EN20130312059","100001","203","远信科技"
"10000003","EN20130312060","100003","22","大理供电局"
"10000002","EN20130312061","100001","209","信息中心"
"10000002","EN20130312062","100001","203","远信科技"
"10000002","EN20130312063","100001","400","昭通供电局"
"10000003","EN20130312064","100003","21","红河供电局"
"10000002","EN20130312065","100001","202","昆明能讯"
"10000002","EN20130312066","100001","203","远信科技"
"10000002","EN20130312067","100001","203","远信科技"
"10000002","EN20130312068","100001","203","远信科技"
"10000002","EN20130312069","100003","80943","昆明供电局"
"10000002","EN20130312070","100001","209","信息中心"
"10000002","EN20130312071","100001","80943","昆明供电局"
"10000003","EN20130312072","100003","209","信息中心"
"10000002","EN20130312073","100003","80943","昆明供电局"
"10000002","EN20130312074","100001","12","云电同方"
"10000002","EN20130312075","100001","203","远信科技"
"10000002","EN20130312076","100001","209","信息中心"
"10000002","EN20130312077","100001","21","红河供电局"
"10000002","EN20130312078","100001","203","远信科技"
"10000002","EN20130312079","100001","400","昭通供电局"
"10000002","EN20130312080","100001","203","远信科技"
"10000002","EN20130312081","100001","12","云电同方"
"10000002","EN20130312082","100001","203","远信科技"
"10000002","EN20130312083","100001","203","远信科技"
"10000002","EN20130312084","100001","12","云电同方"
"10000003","EN20130312085","100003","12","云电同方"
"10000002","EN20130312086","100001","12","云电同方"
"10000003","EN20130312087","100003","209","信息中心"
"10000002","EN20130312088","100001","203","远信科技"
"10000002","EN20130312089","100001","203","远信科技"
"10000002","EN20130312090","100001","21","红河供电局"
"10000003","EN20130312091","100003","209","信息中心"
"10000003","EN20130312092","100001","12","云电同方"
"10000002","EN20130312093","100001","203","远信科技"
"10000003","EN20130312094","100003","202","昆明能讯"
"10000002","EN20130312095","100001","12","云电同方"
"10000003","EN20130312096","100003","209","信息中心"
"10000002","EN20130312097","100001","12","云电同方"
"10000002","EN20130312098","100001","209","信息中心"
"10000002","EN20130312099","100001","203","远信科技"
"10000002","EN20130312100","100001","203","远信科技"
"10000002","EN20130312101","100001","209","信息中心"
"10000002","EN20130312102","100001","203","远信科技"
"10000002","EN20130312103","100001","12","云电同方"
"10000002","EN20130312104","100001","203","远信科技"
"10000002","EN20130312105","100001","203","远信科技"
"10000002","EN20130312106","100001","202","昆明能讯"
"10000002","EN20130312107","100001","203","远信科技"
"10000002","EN20130312108","100001","203","远信科技"
"10000002","EN20130312109","100001","12","云电同方"
"10000002","EN20130312110","100001","209","信息中心"
"10000003","EN20130312111","100003","22","大理供电局"
"10000002","EN20130312112","100001","203","远信科技"
"10000002","EN20130312113","100001","209","信息中心"
"10000002","EN20130312114","100001","25","临沧供电局"
"10000002","EN20130312115","100001","202","昆明能讯"
"10000002","EN20130312116","100001","209","信息中心"
"10000002","EN20130312117","100001","12","云电同方"
"10000002","EN20130312118","100001","202","昆明能讯"
"10000002","EN20130312119","100001","202","昆明能讯"
"10000002","EN20130312120","100001","202","昆明能讯"
"10000002","EN20130312121","100001","203","远信科技"
"10000003","EN20130312122","100003","12","云电同方"
"10000003","EN20130312123","100003","12","云电同方"
"10000002","EN20130312124","100001","202","昆明能讯"
"10000002","EN20130312125","100001","12","云电同方"
"10000002","EN20130312126","100001","202","昆明能讯"
"10000002","EN20130312127","100001","203","远信科技"
"10000002","EN20130312128","100001","203","远信科技"
"10000002","EN20130312129","100001","202","昆明能讯"
"10000003","EN20130312130","100003","12","云电同方"
"10000002","EN20130312131","100001","12","云电同方"
"10000002","EN20130312132","100001","202","昆明能讯"
"10000002","EN20130312133","100001","12","云电同方"
"10000002","EN20130312134","100001","202","昆明能讯"
"10000002","EN20130312135","100001","17","普洱供电局"
"10000002","EN20130312136","100001","203","远信科技"
"10000003","EN20130312137","100003","12","云电同方"
"10000002","EN20130312138","100001","203","远信科技"
"10000002","EN20130312139","100001","203","远信科技"
"10000002","EN20130312140","100001","209","信息中心"
"10000002","EN20130312141","100001","12","云电同方"
"10000002","EN20130312142","100001","12","云电同方"
"10000002","EN20130312143","100001","12","云电同方"
"10000002","EN20130312144","100001","203","远信科技"
"10000002","EN20130312145","100001","12","云电同方"
"10000002","EN20130312146","100001","209","信息中心"
"10000002","EN20130312147","100001","12","云电同方"
"10000002","EN20130312148","100001","203","远信科技"
"10000002","EN20130312149","100001","203","远信科技"
"10000002","EN20130312150","100001","203","远信科技"
"10000002","EN20130312151","100001","203","远信科技"
"10000002","EN20130312152","100003","23","曲靖供电局"
"10000003","EN20130312152","100003","23","曲靖供电局"
"10000002","EN20130312153","100001","209","信息中心"
"10000002","EN20130312154","100001","80943","昆明供电局"
"10000002","EN20130312155","100001","12","云电同方"
"10000002","EN20130312156","100001","203","远信科技"
"10000002","EN20130312157","100001","209","信息中心"
"10000002","EN20130312158","100001","203","远信科技"
"10000003","EN20130312159","100003","12","云电同方"
"10000002","EN20130312160","100001","400","昭通供电局"
"10000002","EN20130312161","100001","12","云电同方"
"10000002","EN20130312162","100001","12","云电同方"
"10000002","EN20130312163","100001","209","信息中心"
"10000002","EN20130312164","100001","203","远信科技"
"10000003","EN20130312165","100003","21","红河供电局"
"10000002","EN20130312166","100001","12","云电同方"
"10000003","EN20130312167","100003","21","红河供电局"
"10000002","EN20130312168","100001","209","信息中心"
"10000002","EN20130312169","100001","209","信息中心"
"10000003","EN20130312169","100001","209","信息中心"
"10000002","EN20130312170","100001","12","云电同方"
"10000004","EN20130312171","100005","21","红河供电局"
"10000002","EN20130312172","100001","202","昆明能讯"
"10000004","EN20130312173","100005","21","红河供电局"
"10000002","EN20130312174","100001","25","临沧供电局"
"10000002","EN20130312175","100003","23","曲靖供电局"
"10000003","EN20130312175","100003","23","曲靖供电局"
"10000002","EN20130312176","100005","21","红河供电局"
"10000004","EN20130312176","100005","21","红河供电局"
"10000003","EN20130312177","100003","19","楚雄供电局"
"10000003","EN20130312178","100003","19","楚雄供电局"
"10000002","EN20130312179","100001","12","云电同方"
"10000002","EN20130312180","100001","203","远信科技"
"10000002","EN20130312181","100001","203","远信科技"
"10000002","EN20130312182","100001","202","昆明能讯"
"10000003","EN20130312183","100003","12","云电同方"
"10000002","EN20130312184","100001","12","云电同方"
"10000002","EN20130312185","100001","202","昆明能讯"
"10000003","EN20130312186","100003","12","云电同方"
"10000002","EN20130312187","100001","202","昆明能讯"
"10000003","EN20130312188","100001","202","昆明能讯"
"10000002","EN20130312189","100001","12","云电同方"
"10000003","EN20130312190","100003","209","信息中心"
"10000002","EN20130312191","100001","12","云电同方"
"10000002","EN20130312192","100001","202","昆明能讯"
"10000002","EN20130312193","100001","202","昆明能讯"
"10000003","EN20130312194","100003","202","昆明能讯"
"10000003","EN20130312195","100003","21","红河供电局"
"10000003","EN20130312196","100003","19","楚雄供电局"
"10000002","EN20130312197","100001","12","云电同方"
"10000002","EN20130312198","100001","203","远信科技"
"10000002","EN20130312199","100001","202","昆明能讯"
"10000002","EN20130312200","100001","203","远信科技"
"10000002","EN20130312201","100001","17","普洱供电局"
"10000002","EN20130312202","100001","21","红河供电局"
"10000002","EN20130312203","100001","12","云电同方"
"10000002","EN20130312204","100001","202","昆明能讯"
"10000002","EN20130312205","100001","203","远信科技"
"10000002","EN20130312206","100001","17","普洱供电局"
"10000002","EN20130312207","100001","12","云电同方"
"10000002","EN20130312208","100001","12","云电同方"
"10000002","EN20130312209","100001","203","远信科技"
"10000002","EN20130312210","100001","12","云电同方"
"10000002","EN20130312211","100001","203","远信科技"
"10000002","EN20130312212","100001","80943","昆明供电局"
"10000002","EN20130312213","100001","203","远信科技"
"10000002","EN20130312214","100001","203","远信科技"
"10000002","EN20130312215","100001","203","远信科技"
"10000002","EN20130312216","100001","203","远信科技"
"10000002","EN20130312217","100001","12","云电同方"
"10000002","EN20130312218","100001","203","远信科技"
"10000002","EN20130312219","100001","203","远信科技"
"10000002","EN20130312220","100001","12","云电同方"
"10000002","EN20130312221","100001","203","远信科技"
"10000002","EN20130312222","100001","202","昆明能讯"
"10000002","EN20130312223","100001","202","昆明能讯"
"10000002","EN20130312224","100001","203","远信科技"
"10000002","EN20130312225","100001","203","远信科技"
"10000002","EN20130312226","100001","12","云电同方"
"10000002","EN20130312227","100001","12","云电同方"
"10000003","EN20130312228","100003","12","云电同方"
"10000002","EN20130312229","100001","12","云电同方"
"10000003","EN20130312230","100003","12","云电同方"
"10000002","EN20130312231","100001","203","远信科技"
"10000002","EN20130312232","100001","203","远信科技"
"10000002","EN20130312233","100001","12","云电同方"
"10000002","EN20130312234","100001","203","远信科技"
"10000002","EN20130312235","100001","400","昭通供电局"
"10000002","EN20130312236","100001","12","云电同方"
"10000002","EN20130312237","100001","209","信息中心"
"10000002","EN20130312238","100001","203","远信科技"
"10000002","EN20130312239","100001","12","云电同方"
"10000003","EN20130312240","100003","202","昆明能讯"
"10000002","EN20130312241","100001","203","远信科技"
"10000002","EN20130312242","100001","209","信息中心"
"10000002","EN20130312243","100001","12","云电同方"
"10000003","EN20130312244","100003","12","云电同方"
"10000003","EN20130312245","100003","12","云电同方"
"10000002","EN20130312246","100001","203","远信科技"
"10000002","EN20130312247","100001","203","远信科技"
"10000002","EN20130312248","100001","202","昆明能讯"
"10000003","EN20130312249","100003","12","云电同方"
"10000002","EN20130312250","100001","203","远信科技"
"10000002","EN20130312251","100001","203","远信科技"
"10000002","EN20130312252","100001","203","远信科技"
"10000002","EN20130312253","100001","202","昆明能讯"
"10000002","EN20130312254","100001","202","昆明能讯"
"10000003","EN20130312255","100003","19","楚雄供电局"
"10000002","EN20130312256","100001","12","云电同方"
"10000002","EN20130312257","100001","209","信息中心"
"10000002","EN20130312258","100001","12","云电同方"
"10000002","EN20130312259","100001","209","信息中心"
"10000002","EN20130312260","100001","203","远信科技"
"10000002","EN20130312261","100001","12","云电同方"
"10000002","EN20130312262","100001","400","昭通供电局"
"10000003","EN20130312263","100003","12","云电同方"
"10000002","EN20130312264","100001","209","信息中心"
"10000002","EN20130312265","100001","209","信息中心"
"10000002","EN20130312266","100001","12","云电同方"
"10000002","EN20130312267","100001","12","云电同方"
"10000002","EN20130312268","100001","203","远信科技"
"10000002","EN20130312269","100001","202","昆明能讯"
"10000002","EN20130312270","100001","12","云电同方"
"10000002","EN20130312271","100001","12","云电同方"
"10000002","EN20130312272","100001","12","云电同方"
"10000002","EN20130312273","100001","203","远信科技"
"10000002","EN20130312274","100001","203","远信科技"
"10000002","EN20130312275","100001","12","云电同方"
"10000002","EN20130312276","100001","203","远信科技"
"10000002","EN20130312277","100001","12","云电同方"
"10000002","EN20130312278","100001","12","云电同方"
"10000002","EN20130312279","100001","12","云电同方"
"10000002","EN20130312280","100001","12","云电同方"
"10000002","EN20130312281","100001","203","远信科技"
"10000002","EN20130312282","100001","203","远信科技"
"10000002","EN20130312283","100001","12","云电同方"
"10000002","EN20130312284","100001","12","云电同方"
"10000002","EN20130312285","100001","203","远信科技"
"10000002","EN20130312286","100001","202","昆明能讯"
"10000002","EN20130312287","100001","203","远信科技"
"10000002","EN20130312288","100001","209","信息中心"
"10000002","EN20130312289","100001","209","信息中心"
"10000002","EN20130312290","100001","203","远信科技"
"10000002","EN20130312291","100001","203","远信科技"
"10000002","EN20130312292","100001","203","远信科技"
"10000002","EN20130312293","100001","203","远信科技"
"10000002","EN20130312294","100001","202","昆明能讯"
"10000004","EN20130312295","100005","202","昆明能讯"
"10000002","EN20130312296","100001","203","远信科技"
"10000002","EN20130312297","100001","209","信息中心"
"10000002","EN20130312298","100001","209","信息中心"
"10000002","EN20130312299","100001","209","信息中心"
"10000002","EN20130312300","100003","203","远信科技"
"10000002","EN20130312301","100001","202","昆明能讯"
"10000002","EN20130312302","100001","202","昆明能讯"
"10000002","EN20130312303","100001","202","昆明能讯"
"10000002","EN20130312304","100001","203","远信科技"
"10000002","EN20130312305","100001","12","云电同方"
"10000002","EN20130312306","100001","12","云电同方"
"10000002","EN20130312307","100001","12","云电同方"
"10000002","EN20130312308","100001","203","远信科技"
"10000002","EN20130312309","100001","203","远信科技"
"10000002","EN20130312310","100001","203","远信科技"
"10000002","EN20130312311","100001","203","远信科技"
"10000002","EN20130312312","100001","203","远信科技"
"10000002","EN20130312313","100001","203","远信科技"
"10000002","EN20130312314","100001","203","远信科技"
"10000002","EN20130312315","100001","202","昆明能讯"
"10000002","EN20130312316","100001","202","昆明能讯"
"10000002","EN20130312317","100001","202","昆明能讯"
"10000002","EN20130312318","100001","202","昆明能讯"
"10000002","EN20130312319","100001","203","远信科技"
"10000002","EN20130312320","100001","202","昆明能讯"
"10000002","EN20130312321","100001","202","昆明能讯"
"10000002","EN20130312322","100001","203","远信科技"
"10000002","EN20130312323","100001","203","远信科技"
"10000002","EN20130312324","100003","23","曲靖供电局"
"10000003","EN20130312324","100003","23","曲靖供电局"
"10000002","EN20130312325","100001","203","远信科技"
"10000002","EN20130312326","100001","203","远信科技"
"10000002","EN20130312327","100001","209","信息中心"
"10000002","EN20130312328","100001","202","昆明能讯"
"10000002","EN20130312329","100001","203","远信科技"
"10000002","EN20130312330","100001","12","云电同方"
"10000002","EN20130312331","100001","203","远信科技"
"10000002","EN20130312332","100001","26","西双版纳供电局"
"10000002","EN20130312333","100001","202","昆明能讯"
"10000002","EN20130312334","100001","209","信息中心"
"10000003","EN20130312335","100003","12","云电同方"
"10000002","EN20130312336","100001","203","远信科技"
"10000002","EN20130312337","100001","209","信息中心"
"10000002","EN20130312338","100001","209","信息中心"
"10000002","EN20130312339","100001","400","昭通供电局"
"10000002","EN20130312340","100001","203","远信科技"
"10000003","EN20130312341","100003","21","红河供电局"
"10000002","EN20130312342","100001","209","信息中心"
"10000003","EN20130312343","100003","209","信息中心"
"10000002","EN20130312344","100001","400","昭通供电局"
"10000003","EN20130312345","100003","21","红河供电局"
"10000002","EN20130312346","100001","203","远信科技"
"10000002","EN20130312347","100001","12","云电同方"
"10000002","EN20130312348","100001","12","云电同方"
"10000003","EN20130312349","100003","12","云电同方"
"10000002","EN20130312350","100001","12","云电同方"
"10000002","EN20130312351","100001","203","远信科技"
"10000003","EN20130312352","100003","202","昆明能讯"
"10000003","EN20130312353","100003","209","信息中心"
"10000002","EN20130312354","100001","203","远信科技"
"10000002","EN20130312355","100001","202","昆明能讯"
"10000002","EN20130312356","100001","209","信息中心"
"10000002","EN20130312357","100001","209","信息中心"
"10000002","EN20130312358","100001","203","远信科技"
"10000002","EN20130312359","100001","203","远信科技"
"10000002","EN20130312360","100001","203","远信科技"
"10000002","EN20130312361","100001","203","远信科技"
"10000002","EN20130312362","100001","209","信息中心"
"10000002","EN20130312363","100001","203","远信科技"
"10000002","EN20130312364","100001","12","云电同方"
"10000002","EN20130312366","100003","80943","昆明供电局"
"10000002","EN20130312367","100001","202","昆明能讯"
"10000002","EN20130312368","100001","12","云电同方"
"10000002","EN20130312369","100003","23","曲靖供电局"
"10000003","EN20130312369","100003","23","曲靖供电局"
"10000002","EN20130312370","100001","203","远信科技"
"10000002","EN20130312371","100001","203","远信科技"
"10000002","EN20130312372","100003","80943","昆明供电局"
"10000002","EN20130312373","100001","203","远信科技"
"10000002","EN20130312374","100001","400","昭通供电局"
"10000002","EN20130312375","100001","203","远信科技"
"10000002","EN20130312376","100001","203","远信科技"
"10000003","EN20130312377","100003","12","云电同方"
"10000002","EN20130312378","100001","203","远信科技"
"10000002","EN20130312379","100001","202","昆明能讯"
"10000002","EN20130312380","100001","203","远信科技"
"10000002","EN20130312382","100001","400","昭通供电局"
"10000002","EN20130312383","100001","203","远信科技"
"10000002","EN20130312384","100001","203","远信科技"
"10000002","EN20130312385","100001","12","云电同方"
"10000003","EN20130312386","100003","12","云电同方"
"10000003","EN20130312387","100003","202","昆明能讯"
"10000002","EN20130312388","100001","203","远信科技"
"10000002","EN20130312389","100001","202","昆明能讯"
"10000002","EN20130312390","100001","209","信息中心"
"10000002","EN20130312391","100001","26","西双版纳供电局"
"10000002","EN20130312392","100001","203","远信科技"
"10000002","EN20130312393","100001","202","昆明能讯"
"10000002","EN20130312394","100001","209","信息中心"
"10000002","EN20130312395","100001","203","远信科技"
"10000003","EN20130312396","100003","202","昆明能讯"
"10000002","EN20130312397","100001","203","远信科技"
"10000002","EN20130312398","100001","400","昭通供电局"
"10000003","EN20130312399","100003","21","红河供电局"
"10000003","EN20130312400","100001","121859","丽江供电局"
"10000002","EN20130312401","100001","202","昆明能讯"
"10000003","EN20130312402","100003","19","楚雄供电局"
"10000002","EN20130312403","100001","202","昆明能讯"
"10000002","EN20130312404","100001","12","云电同方"
"10000002","EN20130312405","100001","203","远信科技"
"10000002","EN20130312406","100001","12","云电同方"
"10000002","EN20130312408","100001","203","远信科技"
"10000002","EN20130312409","100001","203","远信科技"
"10000003","EN20130312410","100003","202","昆明能讯"
"10000002","EN20130312411","100001","203","远信科技"
"10000002","EN20130312412","100001","202","昆明能讯"
"10000002","EN20130312413","100001","203","远信科技"
"10000002","EN20130312414","100001","203","远信科技"
"10000002","EN20130312415","100001","203","远信科技"
"10000003","EN20130312416","100001","202","昆明能讯"
"10000002","EN20130312417","100001","202","昆明能讯"
"10000002","EN20130312418","100001","203","远信科技"
"10000002","EN20130312419","100001","12","云电同方"
"10000003","EN20130312420","100003","12","云电同方"
"10000002","EN20130312421","100001","12","云电同方"
"10000002","EN20130312422","100001","202","昆明能讯"
"10000002","EN20130312423","100001","202","昆明能讯"
"10000002","EN20130312424","100003","203","远信科技"
"10000002","EN20130312425","100001","209","信息中心"
"10000003","EN20130312426","100003","209","信息中心"
"10000002","EN20130312427","100001","202","昆明能讯"
"10000002","EN20130312428","100001","203","远信科技"
"10000002","EN20130312429","100001","203","远信科技"
"10000002","EN20130312430","100001","12","云电同方"
"10000003","EN20130312431","100003","12","云电同方"
"10000002","EN20130312432","100001","209","信息中心"
"10000003","EN20130312433","100003","21","红河供电局"
"10000002","EN20130312434","100001","203","远信科技"
"10000003","EN20130312435","100003","209","信息中心"
"10000002","EN20130312436","100001","400","昭通供电局"
"10000002","EN20130312437","100001","209","信息中心"
"10000002","EN20130312438","100001","202","昆明能讯"
"10000002","EN20130312439","100001","12","云电同方"
"10000002","EN20130312440","100001","209","信息中心"
"10000002","EN20130312441","100001","202","昆明能讯"
"10000002","EN20130312442","100001","12","云电同方"
"10000002","EN20130312443","100001","80943","昆明供电局"
"10000003","EN20130312444","100003","12","云电同方"
"10000002","EN20130312445","100001","209","信息中心"
"10000002","EN20130312446","100003","80943","昆明供电局"
"10000002","EN20130312447","100001","209","信息中心"
"10000002","EN20130312448","100001","202","昆明能讯"
"10000002","EN20130312449","100001","203","远信科技"
"10000002","EN20130312450","100001","209","信息中心"
"10000002","EN20130312451","100003","80943","昆明供电局"
"10000002","EN20130312452","100001","202","昆明能讯"
"10000003","EN20130312453","100003","12","云电同方"
"10000002","EN20130312454","100003","80943","昆明供电局"
"10000003","EN20130312455","100003","202","昆明能讯"
"10000002","EN20130312456","100001","209","信息中心"
"10000002","EN20130312457","100003","80943","昆明供电局"
"10000002","EN20130312458","100001","209","信息中心"
"10000002","EN20130312459","100003","80943","昆明供电局"
"10000002","EN20130312460","100001","203","远信科技"
"10000002","EN20130312461","100001","203","远信科技"
"10000002","EN20130312462","100001","12","云电同方"
"10000002","EN20130312463","100001","202","昆明能讯"
"10000002","EN20130312464","100003","202","昆明能讯"
"10000002","EN20130312465","100001","203","远信科技"
"10000002","EN20130312466","100001","12","云电同方"
"10000002","EN20130312467","100001","203","远信科技"
"10000002","EN20130312468","100001","203","远信科技"
"10000002","EN20130312469","100001","12","云电同方"
"10000002","EN20130312470","100001","203","远信科技"
"10000003","EN20130312471","100003","12","云电同方"
"10000002","EN20130312472","100001","12","云电同方"
"10000002","EN20130312473","100001","202","昆明能讯"
"10000002","EN20130312474","100001","12","云电同方"
"10000002","EN20130312475","100001","21","红河供电局"
"10000002","EN20130312476","100001","203","远信科技"
"10000002","EN20130312477","100001","203","远信科技"
"10000004","EN20130312478","100005","21","红河供电局"
"10000002","EN20130312479","100003","23","曲靖供电局"
"10000003","EN20130312479","100003","23","曲靖供电局"
"10000002","EN20130312480","100001","80943","昆明供电局"
"10000002","EN20130312481","100001","202","昆明能讯"
"10000002","EN20130312482","100001","202","昆明能讯"
"10000002","EN20130312483","100001","17","普洱供电局"
"10000002","EN20130312484","100003","203","远信科技"
"10000004","EN20130312486","100005","202","昆明能讯"
"10000002","EN20130312487","100001","12","云电同方"
"10000002","EN20130312488","100001","202","昆明能讯"
"10000002","EN20130312489","100001","203","远信科技"
"10000002","EN20130312490","100001","203","远信科技"
"10000002","EN20130312491","100001","12","云电同方"
"10000002","EN20130312492","100001","202","昆明能讯"
"10000002","EN20130312493","100001","12","云电同方"
"10000002","EN20130312494","100001","203","远信科技"
"10000002","EN20130312495","100001","202","昆明能讯"
"10000002","EN20130312496","100001","203","远信科技"
"10000002","EN20130312497","100001","26","西双版纳供电局"
"10000002","EN20130312498","100001","12","云电同方"
"10000002","EN20130312499","100001","203","远信科技"
"10000003","EN20130312500","100003","12","云电同方"
"10000002","EN20130312501","100001","203","远信科技"
"10000002","EN20130312502","100001","202","昆明能讯"
"10000002","EN20130312503","100003","23","曲靖供电局"
"10000003","EN20130312503","100003","23","曲靖供电局"
"10000002","EN20130312504","100001","202","昆明能讯"
"10000002","EN20130312505","100003","80943","昆明供电局"
"10000002","EN20130312506","100001","202","昆明能讯"
"10000002","EN20130312507","100001","12","云电同方"
"10000002","EN20130312508","100001","203","远信科技"
"10000002","EN20130312509","100001","203","远信科技"
"10000002","EN20130312510","100001","203","远信科技"
"10000002","EN20130312511","100001","203","远信科技"
"10000003","EN20130312512","100001","12","云电同方"
"10000002","EN20130312513","100001","203","远信科技"
"10000002","EN20130312514","100003","203","远信科技"
"10000002","EN20130312515","100001","203","远信科技"
"10000002","EN20130312516","100001","12","云电同方"
"10000002","EN20130312517","100001","17","普洱供电局"
"10000002","EN20130312518","100001","203","远信科技"
"10000003","EN20130312519","100003","202","昆明能讯"
"10000002","EN20130312520","100001","203","远信科技"
"10000002","EN20130312521","100001","202","昆明能讯"
"10000002","EN20130312522","100001","203","远信科技"
"10000002","EN20130312523","100001","203","远信科技"
"10000002","EN20130312524","100001","203","远信科技"
"10000002","EN20130312525","100001","17","普洱供电局"
"10000003","EN20130312526","100003","12","云电同方"
"10000003","EN20130312527","100003","202","昆明能讯"
"10000002","EN20130312528","100001","12","云电同方"
"10000002","EN20130312529","100001","202","昆明能讯"
"10000002","EN20130312530","100001","202","昆明能讯"
"10000003","EN20130312531","100003","209","信息中心"
"10000003","EN20130312532","100001","12","云电同方"
"10000002","EN20130312533","100001","202","昆明能讯"
"10000002","EN20130312534","100001","12","云电同方"
"10000002","EN20130312535","100001","80943","昆明供电局"
"10000002","EN20130312536","100001","203","远信科技"
"10000002","EN20130312537","100003","23","曲靖供电局"
"10000003","EN20130312537","100003","23","曲靖供电局"
"10000002","EN20130312538","100001","12","云电同方"
"10000002","EN20130312539","100001","25","临沧供电局"
"10000002","EN20130312541","100001","21","红河供电局"
"10000002","EN20130312542","100001","12","云电同方"
"10000002","EN20130312543","100001","203","远信科技"
"10000002","EN20130312544","100001","12","云电同方"
"10000002","EN20130312545","100001","12","云电同方"
"10000002","EN20130312546","100001","203","远信科技"
"10000002","EN20130312547","100001","12","云电同方"
"10000002","EN20130312548","100001","21","红河供电局"
"10000002","EN20130312549","100003","203","远信科技"
"10000002","EN20130312550","100001","203","远信科技"
"10000003","EN20130312551","100001","12","云电同方"
"10000002","EN20130312552","100001","203","远信科技"
"10000002","EN20130312553","100001","12","云电同方"
"10000002","EN20130312554","100003","23","曲靖供电局"
"10000003","EN20130312554","100003","23","曲靖供电局"
"10000002","EN20130312555","100001","203","远信科技"
"10000002","EN20130312556","100001","203","远信科技"
"10000002","EN20130312557","100001","203","远信科技"
"10000002","EN20130312558","100001","12","云电同方"
"10000003","EN20130312559","100003","209","信息中心"
"10000002","EN20130312560","100001","12","云电同方"
"10000002","EN20130312561","100001","203","远信科技"
"10000002","EN20130312562","100001","203","远信科技"
"10000002","EN20130312563","100001","203","远信科技"
"10000003","EN20130312564","100003","202","昆明能讯"
"10000002","EN20130312565","100001","12","云电同方"
"10000002","EN20130312566","100001","203","远信科技"
"10000002","EN20130312567","100001","203","远信科技"
"10000002","EN20130312568","100001","202","昆明能讯"
"10000002","EN20130312569","100001","203","远信科技"
"10000002","EN20130312570","100001","12","云电同方"
"10000002","EN20130312571","100001","203","远信科技"
"10000002","EN20130312572","100001","203","远信科技"
"10000002","EN20130312573","100001","203","远信科技"
"10000002","EN20130312574","100001","203","远信科技"
"10000002","EN20130312575","100003","203","远信科技"
"10000002","EN20130312576","100001","203","远信科技"
"10000002","EN20130312577","100001","203","远信科技"
"10000002","EN20130312578","100001","203","远信科技"
"10000002","EN20130312579","100001","12","云电同方"
"10000002","EN20130312580","100001","209","信息中心"
"10000002","EN20130312581","100001","209","信息中心"
"10000002","EN20130312582","100001","202","昆明能讯"
"10000002","EN20130312583","100001","209","信息中心"
"10000002","EN20130312584","100001","209","信息中心"
