"   ","SOLVEID","TRANSACTIONID","CLOSEID"
"30411","10000003","EN20130324017","100001"
"30412","10000002","EN20130324018","100001"
"30413","10000003","EN20130324019","100005"
"30414","10000003","EN20130324020","100003"
"30415","10000002","EN20130324021","100001"
"30416","10000002","EN20130324022","100001"
"30417","10000003","EN20130324023","100001"
"30418","10000002","EN20130324024","100001"
"30419","10000002","EN20130324025","100001"
"30420","10000002","EN20130324026","100001"
"30421","10000002","EN20130324027","100003"
"30422","10000003","EN20130324027","100003"
"30423","10000002","EN20130324028","100001"
"30424","10000002","EN20130325001","100001"
"30425","10000002","EN20130325002","100001"
"30426","10000003","EN20130325003","100003"
"30427","10000002","EN20130325004","100001"
"30428","10000002","EN20130325005","100001"
"30429","10000002","EN20130325006","100001"
"30430","10000003","EN20130325007","100003"
"30431","10000003","EN20130325008","100003"
"30432","10000002","EN20130325009","100001"
"30433","10000003","EN20130325010","100003"
"30434","10000002","EN20130325011","100001"
"30435","10000002","EN20130325012","100001"
"30436","10000002","EN20130325013","100001"
"30437","10000002","EN20130325014","100001"
"30438","10000002","EN20130325015","100001"
"30439","10000003","EN20130325016","100003"
"30440","10000003","EN20130325017","100003"
"30441","10000002","EN20130325018","100001"
"30442","10000003","EN20130325019","100003"
"30443","10000002","EN20130325020","100001"
"30444","10000002","EN20130325021","100001"
"30445","10000002","EN20130325022","100001"
"30446","10000003","EN20130325023","100003"
"30447","10000002","EN20130325024","100001"
"30448","10000002","EN20130325025","100001"
"30449","10000003","EN20130325026","100003"
"30450","10000003","EN20130325027","100003"
"30451","10000002","EN20130325028","100001"
"30452","10000002","EN20130325029","100001"
"30453","10000003","EN20130325030","100003"
"30454","10000002","EN20130325031","100001"
"30455","10000003","EN20130325032","100003"
"30456","10000002","EN20130325033","100001"
"30457","10000002","EN20130325034","100001"
"30458","10000002","EN20130325035","100001"
"30459","10000003","EN20130325036","100001"
"30460","10000003","EN20130325037","100003"
"30461","10000002","EN20130325038","100001"
"30462","10000002","EN20130325039","100001"
"30463","10000003","EN20130325040","100003"
"30464","10000002","EN20130325041","100001"
"30465","10000002","EN20130325042","100001"
"30466","10000003","EN20130325043","100003"
"30467","10000003","EN20130325044","100001"
"30468","10000002","EN20130325045","100001"
"30469","10000003","EN20130325046","100003"
"30470","10000002","EN20130325047","100001"
"30471","10000002","EN20130325048","100001"
"30472","10000002","EN20130325049","100001"
"30473","10000002","EN20130325050","100001"
"30474","10000002","EN20130325051","100001"
"30475","10000002","EN20130325052","100001"
"30476","10000002","EN20130325053","100001"
"30477","10000002","EN20130325054","100001"
"30478","10000002","EN20130325055","100001"
"30479","10000003","EN20130325056","100003"
"30480","10000003","EN20130325057","100001"
"30481","10000002","EN20130325058","100001"
"30482","10000003","EN20130325059","100005"
"30483","10000003","EN20130325060","100003"
"30484","10000002","EN20130325061","100001"
"30485","10000003","EN20130325062","100001"
"30486","10000002","EN20130325063","100001"
"30487","10000002","EN20130325064","100001"
"30488","10000002","EN20130325065","100001"
"30489","10000002","EN20130325066","100001"
"30490","10000003","EN20130325067","100003"
"30491","10000003","EN20130325068","100001"
"30492","10000003","EN20130325069","100001"
"30493","10000002","EN20130325070","100001"
"30494","10000003","EN20130325071","100003"
"30495","10000002","EN20130325072","100001"
"30496","10000002","EN20130325073","100001"
"30497","10000002","EN20130325074","100001"
"30498","10000002","EN20130325075","100003"
"30499","10000002","EN20130325076","100001"
"30500","10000003","EN20130325077","100003"
"30501","10000003","EN20130325078","100003"
"30502","10000002","EN20130325079","100001"
"30503","10000003","EN20130325081","100003"
"30504","10000002","EN20130325082","100001"
"30505","10000002","EN20130325083","100001"
"30506","10000003","EN20130325084","100003"
"30507","10000002","EN20130325085","100001"
"30508","10000002","EN20130325086","100001"
"30509","10000003","EN20130325087","100003"
"30510","10000002","EN20130325088","100001"
"30511","10000002","EN20130325089","100001"
"30512","10000002","EN20130325090","100001"
"30513","10000002","EN20130325092","100001"
"30514","10000002","EN20130325093","100001"
"30515","10000002","EN20130325094","100001"
"30516","10000002","EN20130325095","100001"
"30517","10000003","EN20130325096","100003"
"30518","10000003","EN20130325097","100003"
"30519","10000002","EN20130325098","100001"
"30520","10000002","EN20130325099","100001"
"30521","10000002","EN20130325100","100001"
"30522","10000002","EN20130325101","100001"
"30523","10000002","EN20130325102","100001"
"30524","10000003","EN20130325103","100003"
"30525","10000002","EN20130325104","100001"
"30526","10000003","EN20130325105","100003"
"30527","10000002","EN20130325106","100001"
"30528","10000002","EN20130325107","100001"
"30529","10000002","EN20130325108","100001"
"30530","10000002","EN20130325109","100001"
"30531","10000002","EN20130325110","100001"
"30532","10000002","EN20130325111","100001"
"30533","10000002","EN20130325112","100001"
"30534","10000002","EN20130325113","100001"
"30535","10000003","EN20130325114","100003"
"30536","10000002","EN20130325115","100001"
"30537","10000003","EN20130325116","100003"
"30538","10000003","EN20130325117","100001"
"30539","10000002","EN20130325118","100001"
"30540","10000003","EN20130325119","100003"
"30541","10000002","EN20130325120","100001"
"30542","10000002","EN20130325121","100001"
"30543","10000002","EN20130325122","100001"
"30544","10000002","EN20130325123","100001"
"30545","10000002","EN20130325124","100001"
"30546","10000002","EN20130325125","100001"
"30547","10000003","EN20130325127","100003"
"30548","10000002","EN20130325128","100001"
"30549","10000003","EN20130325129","100001"
"30550","10000002","EN20130325130","100001"
"30551","10000002","EN20130325131","100001"
"30552","10000003","EN20130325132","100003"
"30553","10000003","EN20130325133","100003"
"30554","10000002","EN20130325134","100001"
"30555","10000002","EN20130325135","100001"
"30556","10000002","EN20130325136","100001"
"30557","10000003","EN20130325137","100003"
"30558","10000002","EN20130325138","100001"
"30559","10000003","EN20130325139","100003"
"30560","10000003","EN20130325140","100003"
"30561","10000002","EN20130325141","100001"
"30562","10000002","EN20130325142","100001"
"30563","10000003","EN20130325143","100003"
"30564","10000002","EN20130325144","100001"
"30565","10000002","EN20130325145","100001"
"30566","10000002","EN20130325146","100001"
"30567","10000002","EN20130325147","100001"
"30568","10000002","EN20130325148","100001"
"30569","10000002","EN20130325149","100001"
"30570","10000002","EN20130325150","100001"
"30571","10000003","EN20130325151","100003"
"30572","10000002","EN20130325152","100001"
"30573","10000002","EN20130325153","100001"
"30574","10000002","EN20130325154","100001"
"30575","10000002","EN20130325155","100001"
"30576","10000003","EN20130325156","100003"
"30577","10000002","EN20130325157","100001"
"30578","10000002","EN20130325158","100001"
"30579","10000002","EN20130325159","100001"
"30580","10000003","EN20130325160","100001"
"30581","10000002","EN20130325161","100001"
"30582","10000002","EN20130325162","100001"
"30583","10000003","EN20130325163","100003"
"30584","10000003","EN20130325164","100001"
"30585","10000002","EN20130325165","100001"
"30586","10000002","EN20130325166","100001"
"30587","10000002","EN20130325167","100001"
"30588","10000002","EN20130325168","100001"
"30589","10000002","EN20130325169","100001"
"30590","10000003","EN20130325170","100003"
"30591","10000003","EN20130325171","100003"
"30592","10000002","EN20130325172","100001"
"30593","10000002","EN20130325173","100001"
"30594","10000002","EN20130325174","100001"
"30595","10000002","EN20130325175","100001"
"30596","10000002","EN20130325176","100001"
"30597","10000002","EN20130325177","100001"
"30598","10000002","EN20130325178","100001"
"30599","10000002","EN20130325179","100001"
"30600","10000002","EN20130325180","100001"
"30601","10000002","EN20130325181","100001"
"30602","10000002","EN20130325182","100001"
"30603","10000002","EN20130325183","100001"
"30604","10000002","EN20130325184","100001"
"30605","10000002","EN20130325185","100001"
"30606","10000002","EN20130325186","100001"
"30607","10000003","EN20130325187","100001"
"30608","10000002","EN20130325188","100001"
"30609","10000002","EN20130325189","100001"
"30610","10000003","EN20130325190","100003"
"30611","10000002","EN20130325191","100001"
"30612","10000002","EN20130325192","100001"
"30613","10000002","EN20130325193","100001"
"30614","10000003","EN20130325194","100003"
"30615","10000002","EN20130325195","100001"
"30616","10000002","EN20130325196","100001"
"30617","10000002","EN20130325197","100001"
"30618","10000002","EN20130325199","100001"
"30619","10000002","EN20130325200","100001"
"30620","10000002","EN20130325201","100001"
"30621","10000002","EN20130325202","100001"
"30622","10000003","EN20130325203","100003"
"30623","10000002","EN20130325204","100001"
"30624","10000003","EN20130325205","100001"
"30625","10000002","EN20130325206","100001"
"30626","10000002","EN20130325207","100001"
"30627","10000002","EN20130325208","100001"
"30628","10000002","EN20130325209","100001"
"30629","10000002","EN20130325210","100001"
"30630","10000002","EN20130325211","100001"
"30631","10000002","EN20130325212","100001"
"30632","10000003","EN20130325213","100001"
"30633","10000002","EN20130325214","100001"
"30634","10000002","EN20130325215","100001"
"30635","10000002","EN20130325216","100001"
"30636","10000002","EN20130325217","100001"
"30637","10000002","EN20130325218","100001"
"30638","10000004","EN20130325219","100003"
"30639","10000002","EN20130325220","100001"
"30640","10000002","EN20130325221","100001"
"30641","10000002","EN20130325222","100001"
"30642","10000003","EN20130325223","100003"
"30643","10000003","EN20130325224","100001"
"30644","10000002","EN20130325225","100001"
"30645","10000002","EN20130325226","100001"
"30646","10000002","EN20130325227","100001"
"30647","10000003","EN20130325228","100003"
"30648","10000002","EN20130325229","100001"
"30649","10000002","EN20130325230","100001"
"30650","10000002","EN20130325231","100001"
"30651","10000003","EN20130325232","100003"
"30652","10000003","EN20130325233","100003"
"30653","10000002","EN20130325234","100001"
"30654","10000002","EN20130325235","100001"
"30655","10000002","EN20130325236","100001"
"30656","10000002","EN20130325237","100001"
"30657","10000002","EN20130325238","100001"
"30658","10000002","EN20130325239","100001"
"30659","10000002","EN20130325240","100001"
"30660","10000002","EN20130325241","100001"
"30661","10000003","EN20130325242","100003"
"30662","10000003","EN20130325243","100001"
"30663","10000003","EN20130325244","100003"
"30664","10000002","EN20130325245","100001"
"30665","10000002","EN20130325246","100001"
"30666","10000002","EN20130325247","100001"
"30667","10000002","EN20130325248","100001"
"30668","10000002","EN20130325249","100001"
"30669","10000002","EN20130325250","100001"
"30670","10000002","EN20130325251","100001"
"30671","10000002","EN20130325252","100001"
"30672","10000002","EN20130325253","100001"
"30673","10000002","EN20130325254","100001"
"30674","10000002","EN20130325255","100001"
"30675","10000003","EN20130325256","100003"
"30676","10000002","EN20130325257","100001"
"30677","10000002","EN20130325258","100001"
"30678","10000002","EN20130325259","100001"
"30679","10000002","EN20130325260","100001"
"30680","10000002","EN20130325261","100001"
"30681","10000002","EN20130325262","100001"
"30682","10000003","EN20130325263","100001"
"30683","10000002","EN20130325264","100001"
"30684","10000002","EN20130325265","100001"
"30685","10000003","EN20130325266","100003"
"30686","10000003","EN20130325267","100003"
"30687","10000002","EN20130325268","100001"
"30688","10000002","EN20130325269","100001"
"30689","10000002","EN20130325270","100001"
"30690","10000002","EN20130325271","100001"
"30691","10000002","EN20130325272","100001"
"30692","10000002","EN20130325273","100001"
"30693","10000002","EN20130325274","100001"
"30694","10000002","EN20130325275","100001"
"30695","10000003","EN20130325276","100003"
"30696","10000003","EN20130325277","100003"
"30697","10000002","EN20130325278","100001"
"30698","10000002","EN20130325279","100001"
